flight_id,split,retained_in_distribution,rows
KRDU:DAL1409_05L_a7da2a_20260701T080240Z,train,True,270
KRDU:DAL1409_05L_a7e906_20260709T033222Z,val,True,329
KRDU:DAL1409_05L_a7f684_20260713T035520Z,train,True,139
KRDU:DAL1409_05L_ab72b3_20260523T034209Z,val,True,312
KRDU:DAL1409_05L_abaf1e_20260522T035229Z,train,True,307
KRDU:DAL1409_05L_abe930_20260503T033805Z,train,True,298
KRDU:DAL1409_05L_ac0941_20260501T030621Z,train,True,249
KRDU:DAL1409_05L_ac8985_20260515T034840Z,train,True,148
KRDU:DAL1409_05L_ac9e77_20260508T032122Z,train,True,300
KRDU:DAL1409_05L_acb10a_20260524T033138Z,train,True,137
KRDU:DAL1409_05L_acf131_20260531T033643Z,train,True,280
KRDU:DAL1409_05L_ad38bf_20260529T035329Z,train,True,287
KRDU:DAL1409_05R_a7f2d2_20260715T034925Z,val,True,135
KRDU:DAL1409_23L_a7650b_20260716T040846Z,val,True,146
KRDU:DAL1409_23R_a76c79_20260711T044136Z,train,True,162
KRDU:DAL1409_23R_a77035_20260704T032734Z,train,True,132
KRDU:DAL1409_23R_a779eb_20260719T032631Z,train,True,147
KRDU:DAL1409_23R_a77dae_20260708T033136Z,train,True,140
KRDU:DAL1409_23R_a793fd_20260627T035237Z,val,True,144
KRDU:DAL1409_23R_a793fd_20260628T035838Z,train,True,145
KRDU:DAL1409_23R_a79dc4_20260712T033812Z,train,True,140
KRDU:DAL1409_23R_a7b7c5_20260706T040601Z,train,True,133
KRDU:DAL1409_23R_a7bb77_20260721T033108Z,train,True,137
KRDU:DAL1409_23R_a7c7a2_20260702T033117Z,train,True,134
KRDU:DAL1409_23R_a7cb53_20260705T034834Z,train,True,140
KRDU:DAL1409_23R_aafc36_20260506T032401Z,train,True,148
KRDU:DAL1409_23R_ab1ffe_20260517T032646Z,train,True,151
KRDU:DAL1409_23R_ab23b5_20260510T032216Z,val,True,139
KRDU:DAL1409_23R_ab4b34_20260511T032900Z,train,True,148
KRDU:DAL1409_23R_ab4eeb_20260507T031846Z,train,True,149
KRDU:DAL1409_23R_ab6efc_20260502T032736Z,train,True,162
KRDU:DAL1409_23R_ab7a21_20260519T033653Z,train,True,157
KRDU:DAL1409_23R_ab9de9_20260504T032540Z,train,True,151
KRDU:DAL1409_23R_abc1bc_20260513T031546Z,train,True,137
KRDU:DAL1409_23R_abc1bc_20260518T034015Z,train,True,144
KRDU:DAL1409_23R_ac058a_20260509T033643Z,train,True,155
KRDU:DAL1409_23R_ac5fad_20260525T033204Z,train,True,152
KRDU:DAL1409_23R_ac671b_20260514T032929Z,train,True,139
KRDU:DAL1409_23R_aca22e_20260526T032758Z,train,True,151
KRDU:DAL1409_23R_acbe88_20260520T033154Z,train,True,134
KRDU:DAL1409_23R_acc5fb_20260505T033643Z,val,True,148
KRDU:DAL1409_23R_acc5fb_20260521T035340Z,train,True,151
KRDU:DAL1409_23R_acfc56_20260530T064526Z,train,True,148
KRDU:DAL1409_23R_ad0d86_20260516T033851Z,train,True,140
KRDU:DAL1419_23R_abf6ae_20260703T221548Z,train,True,110
KRDU:DAL1427_05L_a0267b_20260714T123320Z,train,True,314
KRDU:DAL1427_05L_a037b9_20260707T123228Z,train,True,289
KRDU:DAL1427_05L_a3b87f_20260501T123515Z,train,True,285
KRDU:DAL1427_05L_a42020_20260503T122835Z,train,True,279
KRDU:DAL1427_05L_a44031_20260531T123015Z,train,True,289
KRDU:DAL1427_05L_a46310_20260713T124026Z,train,True,150
KRDU:DAL1427_05R_a39100_20260511T123132Z,train,True,138
KRDU:DAL1427_05R_a44031_20260512T121930Z,train,True,310
KRDU:DAL1427_05R_a4478d_20260514T121947Z,train,True,283
KRDU:DAL1427_23L_a423d7_20260513T122427Z,train,True,156
KRDU:DAL1427_23L_a44031_20260515T122424Z,train,True,141
KRDU:DAL1427_23R_a04dfa_20260706T123529Z,train,True,135
KRDU:DAL1427_23R_a05b78_20260712T122318Z,train,True,120
KRDU:DAL1427_23R_a0669d_20260709T123003Z,train,True,135
KRDU:DAL1427_23R_a06e0b_20260705T122916Z,train,True,129
KRDU:DAL1427_23R_a071c2_20260710T122859Z,val,True,138
KRDU:DAL1427_23R_a3a5ec_20260520T123358Z,train,True,154
KRDU:DAL1427_23R_a3a9a3_20260504T122312Z,val,True,174
KRDU:DAL1427_23R_a3be8f_20260507T122744Z,train,True,147
KRDU:DAL1427_23R_a3d122_20260525T122559Z,train,True,151
KRDU:DAL1427_23R_a3ed7c_20260528T121306Z,train,True,135
KRDU:DAL1427_23R_a3f8a1_20260526T143030Z,val,True,143
KRDU:DAL1427_23R_a4077d_20260519T122553Z,train,True,151
KRDU:DAL1427_23R_a423d7_20260510T121341Z,val,True,134
KRDU:DAL1427_23R_a443e8_20260517T122203Z,train,True,145
KRDU:DAL1427_23R_a446b6_20260717T122951Z,val,True,117
KRDU:DAL1427_23R_a44b56_20260518T123711Z,train,True,149
KRDU:DAL1427_23R_a45f64_20260720T125300Z,train,True,125
KRDU:DAL1427_23R_a46a7e_20260721T124106Z,train,True,153
KRDU:DAL1427_23R_a48a8f_20260715T122746Z,train,True,145
KRDU:DAL1488_05L_a04695_20260502T170327Z,train,True,138
KRDU:DAL1488_05L_a97dcb_20260503T165956Z,val,True,121
KRDU:DAL1488_05L_a9acb8_20260501T165801Z,train,True,127
KRDU:DAL1488_05L_ad278c_20260713T163359Z,train,True,143
KRDU:DAL1488_05L_ad2b43_20260629T162053Z,train,True,128
KRDU:DAL1488_05L_ad2b43_20260630T164057Z,train,True,131
KRDU:DAL1488_05L_ad350a_20260712T163711Z,train,True,123
KRDU:DAL1488_05L_ad4b54_20260714T161318Z,train,True,143
KRDU:DAL1488_23R_a997cc_20260504T174418Z,train,True,342
KRDU:DAL1488_23R_a9a901_20260506T171840Z,train,True,327
KRDU:DAL1488_23R_ad18b0_20260627T163939Z,train,True,296
KRDU:DAL1488_23R_ad18b0_20260711T161826Z,train,True,286
KRDU:DAL1488_23R_ad201e_20260704T165914Z,val,True,309
KRDU:DAL1488_23R_ad201e_20260709T162617Z,train,True,307
KRDU:DAL1488_23R_ad201e_20260718T161515Z,train,True,295
KRDU:DAL1488_23R_ad201e_20260720T170027Z,train,True,332
KRDU:DAL1488_23R_ad23d5_20260721T161522Z,train,True,309
KRDU:DAL1488_23R_ad278c_20260706T162252Z,train,True,288
KRDU:DAL1488_23R_ad278c_20260707T163100Z,train,True,276
KRDU:DAL1488_23R_ad2b43_20260701T162628Z,train,True,136
KRDU:DAL1488_23R_ad2efa_20260628T162057Z,train,True,289
KRDU:DAL1488_23R_ad2efa_20260708T164158Z,train,True,132
KRDU:DAL1488_23R_ad350a_20260626T165643Z,train,True,302
KRDU:DAL1488_23R_ad350a_20260703T162224Z,train,True,276
KRDU:DAL1488_23R_ad350a_20260715T161556Z,train,True,254
KRDU:DAL1488_23R_ad4b54_20260705T161620Z,train,True,281
KRDU:DAL1488_23R_ad4b54_20260719T162132Z,train,True,287
KRDU:DAL1518_05L_a3a503_20260630T002653Z,train,True,140
KRDU:DAL1518_05L_a3c514_20260701T003246Z,val,True,126
KRDU:DAL1518_05L_a3d7a7_20260629T002757Z,train,True,123
KRDU:DAL1518_05L_ab6efc_20260515T002545Z,train,True,122
KRDU:DAL1518_05L_ab72b3_20260529T003426Z,train,True,125
KRDU:DAL1518_05L_ac21e4_20260523T020320Z,train,True,147
KRDU:DAL1518_05L_ac45ac_20260508T003137Z,val,True,133
KRDU:DAL1518_05L_ac6f8a_20260531T003021Z,train,True,128
KRDU:DAL1518_05L_ac9abc_20260522T002422Z,val,True,122
KRDU:DAL1518_05L_ac9e77_20260715T005834Z,train,True,130
KRDU:DAL1518_05L_acf131_20260512T002947Z,train,True,138
KRDU:DAL1518_05L_acf131_20260524T011843Z,train,True,334
KRDU:DAL1518_05L_acf131_20260525T011536Z,train,True,117
KRDU:DAL1518_05L_ad43e6_20260503T003149Z,train,True,128
KRDU:DAL1518_05L_ad5c89_20260707T005015Z,train,True,120
KRDU:DAL1518_05L_ad67ae_20260714T022804Z,train,True,138
KRDU:DAL1518_23L_acd88e_20260708T022406Z,train,True,161
KRDU:DAL1518_23L_ad67ae_20260717T054041Z,train,True,285
KRDU:DAL1518_23R_a0103b_20260706T013828Z,val,True,319
KRDU:DAL1518_23R_a3b3df_20260628T002638Z,train,True,310
KRDU:DAL1518_23R_a3d7a7_20260702T014540Z,train,True,142
KRDU:DAL1518_23R_a4105b_20260627T003846Z,train,True,292
KRDU:DAL1518_23R_a41f37_20260703T005627Z,train,True,273
KRDU:DAL1518_23R_aaed5a_20260712T030604Z,train,True,268
KRDU:DAL1518_23R_aaf4c8_20260521T004419Z,train,True,137
KRDU:DAL1518_23R_ab09b4_20260527T012441Z,train,True,312
KRDU:DAL1518_23R_ab1122_20260516T002529Z,train,True,309
KRDU:DAL1518_23R_ab1122_20260530T014806Z,train,True,290
KRDU:DAL1518_23R_ab2760_20260716T003724Z,train,True,343
KRDU:DAL1518_23R_ab6020_20260520T003838Z,val,True,275
KRDU:DAL1518_23R_abb2d5_20260528T004928Z,train,True,177
KRDU:DAL1518_23R_ac0cf8_20260506T004701Z,val,True,145
KRDU:DAL1518_23R_ac2d09_20260719T021011Z,val,True,244
KRDU:DAL1518_23R_ac733b_20260526T010647Z,train,True,148
KRDU:DAL1518_23R_ac8d3c_20260517T004955Z,train,True,324
KRDU:DAL1518_23R_acad53_20260709T005143Z,train,True,297
KRDU:DAL1518_23R_ace9ba_20260502T003809Z,train,True,327
KRDU:DAL1518_23R_aced7a_20260710T005804Z,train,True,302
KRDU:DAL1518_23R_acf131_20260519T005159Z,train,True,274
KRDU:DAL1518_23R_ad000d_20260711T022248Z,train,True,296
KRDU:DAL1518_23R_ad077b_20260507T030042Z,train,True,291
KRDU:DAL1518_23R_ad077b_20260721T013607Z,val,True,156
KRDU:DAL1518_23R_ad43e6_20260504T003739Z,train,True,248
KRDU:DAL1550_05L_a3813b_20260530T190810Z,train,True,124
KRDU:DAL1550_05L_a3b796_20260524T184127Z,train,True,126
KRDU:DAL1550_05L_a6e89b_20260522T191907Z,val,True,68
KRDU:DAL1550_05L_a8de33_20260515T201501Z,train,True,128
KRDU:DAL1550_05L_a8de56_20260508T184715Z,train,True,126
KRDU:DAL1550_05L_a8e1f6_20260528T191252Z,train,True,117
KRDU:DAL1550_05L_a8e247_20260507T192916Z,train,True,134
KRDU:DAL1550_05L_a9125f_20260529T190201Z,train,True,151
KRDU:DAL1550_05L_ab1c47_20260502T193645Z,train,True,138
KRDU:DAL1550_05L_ad18b0_20260705T231455Z,train,True,154
KRDU:DAL1550_05L_ad23d5_20260630T194340Z,train,True,124
KRDU:DAL1550_05L_ad2efa_20260629T195210Z,train,True,132
KRDU:DAL1550_05L_ad2efa_20260714T200741Z,val,True,123
KRDU:DAL1550_05L_ad350a_20260713T200356Z,val,True,132
KRDU:DAL1550_05L_ad4b54_20260712T205855Z,train,True,128
KRDU:DAL1550_05L_ad4b54_20260717T234431Z,train,True,124
KRDU:DAL1550_23L_a06e0b_20260512T185242Z,val,True,153
KRDU:DAL1550_23R_a02c94_20260520T190951Z,train,True,130
KRDU:DAL1550_23R_a0669d_20260526T190213Z,val,True,154
KRDU:DAL1550_23R_a339b4_20260516T185737Z,train,True,294
KRDU:DAL1550_23R_a3e8dc_20260519T184827Z,train,True,286
KRDU:DAL1550_23R_a3f7b8_20260509T184941Z,train,True,265
KRDU:DAL1550_23R_a41b89_20260513T190012Z,train,True,287
KRDU:DAL1550_23R_a7081a_20260518T185606Z,train,True,141
KRDU:DAL1550_23R_a71aad_20260531T185203Z,train,True,307
KRDU:DAL1550_23R_a8deb4_20260510T185856Z,train,True,310
KRDU:DAL1550_23R_a91d8e_20260514T185743Z,val,True,282
KRDU:DAL1550_23R_a948c4_20260521T190359Z,val,True,281
KRDU:DAL1550_23R_ac45ac_20260525T192005Z,train,True,149
KRDU:DAL1550_23R_ad000d_20260504T194054Z,train,True,326
KRDU:DAL1550_23R_ad077b_20260704T195716Z,train,True,316
KRDU:DAL1550_23R_ad18b0_20260702T195646Z,train,True,124
KRDU:DAL1550_23R_ad18b0_20260715T200526Z,val,True,83
KRDU:DAL1550_23R_ad201e_20260716T200255Z,train,True,291
KRDU:DAL1550_23R_ad2b43_20260710T202133Z,train,True,312
KRDU:DAL1550_23R_ad2b43_20260721T200206Z,train,True,267
KRDU:DAL1550_23R_ad2efa_20260506T194401Z,train,True,153
KRDU:DAL1550_23R_ad2efa_20260701T203854Z,train,True,328
KRDU:DAL1550_23R_ad350a_20260707T200050Z,train,True,128
KRDU:DAL1550_23R_ad350a_20260709T195623Z,val,True,292
KRDU:DAL1550_23R_ad43e6_20260503T193929Z,train,True,296
KRDU:DAL1550_23R_ad479d_20260505T194432Z,train,True,291
KRDU:DAL1550_23R_ad4b54_20260626T195850Z,train,True,134
KRDU:DAL1550_23R_ad4b54_20260720T200746Z,train,True,160
KRDU:DAL1687_23R_a793fd_20260521T031232Z,train,True,142
KRDU:DAL1699_05L_a3524e_20260523T141039Z,train,True,113
KRDU:DAL1699_05L_aaf87f_20260531T141031Z,train,True,138
KRDU:DAL1699_05L_ab8f0d_20260630T134503Z,train,True,144
KRDU:DAL1699_05L_abd2e6_20260508T140707Z,train,True,131
KRDU:DAL1699_05L_abf09e_20260529T141211Z,val,True,126
KRDU:DAL1699_05L_ac733b_20260629T141215Z,train,True,132
KRDU:DAL1699_05L_ad000d_20260502T140902Z,val,True,141
KRDU:DAL1699_05L_ad03c4_20260713T142711Z,val,True,144
KRDU:DAL1699_05L_ad03c4_20260714T134939Z,val,True,136
KRDU:DAL1699_05L_ad43e6_20260717T135028Z,train,True,122
KRDU:DAL1699_05L_ad4f0b_20260712T134809Z,val,True,127
KRDU:DAL1699_05L_ad63f7_20260501T140629Z,train,True,139
KRDU:DAL1699_05L_ad63f7_20260503T140841Z,train,True,120
KRDU:DAL1699_05R_ad03c4_20260514T140854Z,train,True,122
KRDU:DAL1699_05R_ad5679_20260511T140632Z,train,True,138
KRDU:DAL1699_23L_ac0cf8_20260513T140810Z,train,True,355
KRDU:DAL1699_23L_ad077b_20260516T142217Z,train,True,389
KRDU:DAL1699_23R_a45091_20260518T141353Z,train,True,312
KRDU:DAL1699_23R_ab03a4_20260626T140655Z,train,True,294
KRDU:DAL1699_23R_ab23b5_20260628T135013Z,train,True,316
KRDU:DAL1699_23R_ab6020_20260703T135348Z,train,True,278
KRDU:DAL1699_23R_aba1a0_20260701T134841Z,train,True,276
KRDU:DAL1699_23R_aba7b0_20260528T141736Z,train,True,133
KRDU:DAL1699_23R_abda54_20260627T134143Z,train,True,137
KRDU:DAL1699_23R_abf6ae_20260517T141231Z,train,True,309
KRDU:DAL1699_23R_ac45ac_20260525T141912Z,train,True,144
KRDU:DAL1699_23R_ac5bf6_20260520T141118Z,train,True,281
KRDU:DAL1699_23R_ac8217_20260510T141207Z,train,True,347
KRDU:DAL1699_23R_aca5e5_20260704T141633Z,train,True,301
KRDU:DAL1699_23R_acb4c1_20260526T140936Z,train,True,298
KRDU:DAL1699_23R_acc9b2_20260705T135326Z,train,True,309
KRDU:DAL1699_23R_ace9ba_20260504T142005Z,train,True,278
KRDU:DAL1699_23R_aced7a_20260709T134424Z,val,True,278
KRDU:DAL1699_23R_aced7a_20260721T135712Z,train,True,305
KRDU:DAL1699_23R_acf4e8_20260521T141118Z,train,True,272
KRDU:DAL1699_23R_ad000d_20260509T141115Z,val,True,314
KRDU:DAL1699_23R_ad03c4_20260506T141415Z,train,True,308
KRDU:DAL1699_23R_ad14f9_20260710T135149Z,val,True,133
KRDU:DAL1699_23R_ad23d5_20260711T135000Z,val,True,309
KRDU:DAL1699_23R_ad278c_20260720T135025Z,val,True,269
KRDU:DAL1699_23R_ad4f0b_20260715T134618Z,val,True,291
KRDU:DAL1699_23R_ad5c89_20260716T135003Z,train,True,285
KRDU:DAL1699_23R_ad67ae_20260708T134954Z,val,True,329
KRDU:DAL2026_05L_aced7a_20260714T180252Z,train,True,130
KRDU:DAL2026_05L_ad03c4_20260713T193122Z,train,True,142
KRDU:DAL2026_05L_ad077b_20260717T181246Z,train,True,125
KRDU:DAL2026_05L_ad201e_20260524T171036Z,train,True,119
KRDU:DAL2026_05L_ad23d5_20260531T173555Z,train,True,124
KRDU:DAL2026_05L_ad278c_20260508T170918Z,train,True,128
KRDU:DAL2026_05L_ad278c_20260529T171944Z,val,True,119
KRDU:DAL2026_05L_ad2b43_20260507T174046Z,train,True,177
KRDU:DAL2026_05L_ad43e6_20260630T181253Z,train,True,123
KRDU:DAL2026_05L_ad4b54_20260528T172539Z,train,True,121
KRDU:DAL2026_05L_ad5c89_20260712T180838Z,val,True,120
KRDU:DAL2026_05L_ad67ae_20260629T180839Z,train,True,126
KRDU:DAL2026_05R_ad23d5_20260511T171451Z,train,True,135
KRDU:DAL2026_23L_ad18b0_20260512T172810Z,train,True,315
KRDU:DAL2026_23L_ad278c_20260527T172554Z,train,True,339
KRDU:DAL2026_23R_aaffed_20260628T183901Z,train,True,135
KRDU:DAL2026_23R_ac058a_20260701T212555Z,train,True,153
KRDU:DAL2026_23R_ac0cf8_20260711T192659Z,train,True,290
KRDU:DAL2026_23R_ace9ba_20260716T181056Z,val,True,277
KRDU:DAL2026_23R_ace9ba_20260721T180852Z,val,True,292
KRDU:DAL2026_23R_aced7a_20260627T182004Z,train,True,136
KRDU:DAL2026_23R_ad000d_20260704T182021Z,train,True,284
KRDU:DAL2026_23R_ad000d_20260715T181554Z,train,True,318
KRDU:DAL2026_23R_ad03c4_20260703T181000Z,train,True,340
KRDU:DAL2026_23R_ad03c4_20260709T181318Z,train,True,322
KRDU:DAL2026_23R_ad077b_20260705T181840Z,train,True,137
KRDU:DAL2026_23R_ad077b_20260718T182036Z,train,True,288
KRDU:DAL2026_23R_ad077b_20260719T185621Z,train,True,274
KRDU:DAL2026_23R_ad0d86_20260518T172529Z,train,True,140
KRDU:DAL2026_23R_ad14f9_20260708T181641Z,val,True,128
KRDU:DAL2026_23R_ad18b0_20260520T172557Z,val,True,290
KRDU:DAL2026_23R_ad201e_20260510T172540Z,train,True,289
KRDU:DAL2026_23R_ad201e_20260517T172218Z,val,True,276
KRDU:DAL2026_23R_ad2b43_20260521T172812Z,val,True,323
KRDU:DAL2026_23R_ad350a_20260514T172035Z,train,True,277
KRDU:DAL2026_23R_ad350a_20260526T172133Z,val,True,316
KRDU:DAL2026_23R_ad43e6_20260626T181905Z,train,True,132
KRDU:DAL2026_23R_ad43e6_20260706T181944Z,train,True,129
KRDU:DAL2026_23R_ad4b54_20260519T171838Z,train,True,347
KRDU:DAL2026_23R_ad5c89_20260702T181000Z,train,True,269
KRDU:DAL2052_05L_ab967b_20260531T153243Z,train,True,136
KRDU:DAL2052_05L_aced7a_20260528T153209Z,train,True,123
KRDU:DAL2052_05L_ad03c4_20260529T153251Z,train,True,125
KRDU:DAL2052_05L_ad077b_20260523T154933Z,train,True,117
KRDU:DAL2052_05L_ad43e6_20260524T153423Z,train,True,121
KRDU:DAL2052_05L_ad4f0b_20260630T151901Z,train,True,129
KRDU:DAL2052_05L_ad4f0b_20260717T152840Z,val,True,129
KRDU:DAL2052_05L_ad52c2_20260503T152513Z,train,True,124
KRDU:DAL2052_05L_ad5679_20260530T154143Z,train,True,146
KRDU:DAL2052_05L_ad5c89_20260508T155021Z,val,True,130
KRDU:DAL2052_05L_ad5c89_20260714T151029Z,train,True,138
KRDU:DAL2052_05L_ad63f7_20260712T150706Z,train,True,126
KRDU:DAL2052_05L_ad67ae_20260713T151143Z,train,True,133
KRDU:DAL2052_05R_ace9ba_20260515T153653Z,train,True,123
KRDU:DAL2052_05R_ad000d_20260511T153248Z,train,True,134
KRDU:DAL2052_05R_ad67ae_20260514T153530Z,train,True,123
KRDU:DAL2052_23L_ad000d_20260516T154210Z,train,True,299
KRDU:DAL2052_23L_ad077b_20260513T153338Z,train,True,362
KRDU:DAL2052_23R_ace60c_20260703T152205Z,val,True,281
KRDU:DAL2052_23R_ace9ba_20260628T152724Z,train,True,274
KRDU:DAL2052_23R_ace9ba_20260718T152420Z,train,True,283
KRDU:DAL2052_23R_aced7a_20260626T151954Z,train,True,289
KRDU:DAL2052_23R_ad000d_20260506T153400Z,train,True,310
KRDU:DAL2052_23R_ad000d_20260525T153506Z,val,True,330
KRDU:DAL2052_23R_ad000d_20260707T151439Z,train,True,338
KRDU:DAL2052_23R_ad000d_20260711T151720Z,val,True,284
KRDU:DAL2052_23R_ad03c4_20260509T161625Z,train,True,305
KRDU:DAL2052_23R_ad03c4_20260526T153803Z,train,True,302
KRDU:DAL2052_23R_ad03c4_20260710T152017Z,train,True,255
KRDU:DAL2052_23R_ad03c4_20260716T151549Z,train,True,316
KRDU:DAL2052_23R_ad077b_20260701T152700Z,train,True,339
KRDU:DAL2052_23R_ad43e6_20260627T160938Z,train,True,131
KRDU:DAL2052_23R_ad43e6_20260702T153000Z,train,True,294
KRDU:DAL2052_23R_ad43e6_20260708T151059Z,train,True,271
KRDU:DAL2052_23R_ad43e6_20260715T150645Z,train,True,306
KRDU:DAL2052_23R_ad4b54_20260704T151203Z,train,True,291
KRDU:DAL2052_23R_ad52c2_20260507T155136Z,train,True,293
KRDU:DAL2052_23R_ad5c89_20260720T154818Z,train,True,143
KRDU:DAL2052_23R_ad5c89_20260721T152050Z,val,True,150
KRDU:DAL2052_23R_ad63f7_20260504T152723Z,val,True,311
KRDU:DAL2052_23R_ad63f7_20260519T154536Z,train,True,135
KRDU:DAL2052_23R_ad67ae_20260706T152418Z,train,True,339
KRDU:DAL2066_05L_a376ec_20260501T122028Z,val,True,294
KRDU:DAL2066_05L_a385c8_20260503T121601Z,train,True,327
KRDU:DAL2066_05L_a39e6b_20260713T120133Z,train,True,350
KRDU:DAL2066_05L_a3ad47_20260531T121752Z,train,True,336
KRDU:DAL2066_05L_a3ad47_20260714T120106Z,train,True,348
KRDU:DAL2066_05L_a3c9a1_20260629T120057Z,train,True,349
KRDU:DAL2066_05L_a3c9a1_20260630T115504Z,train,True,285
KRDU:DAL2066_05L_a3f120_20260712T142526Z,train,True,294
KRDU:DAL2066_05R_a327ee_20260512T122412Z,train,True,299
KRDU:DAL2066_05R_a3b0fe_20260511T122305Z,train,True,305
KRDU:DAL2066_23L_a3ed69_20260513T123306Z,train,True,156
KRDU:DAL2066_23L_a41131_20260515T132442Z,val,True,138
KRDU:DAL2066_23R_a32437_20260708T115856Z,train,True,135
KRDU:DAL2066_23R_a327ee_20260715T115339Z,train,True,157
KRDU:DAL2066_23R_a356db_20260520T123034Z,train,True,149
KRDU:DAL2066_23R_a356db_20260525T123124Z,train,True,148
KRDU:DAL2066_23R_a365b7_20260508T123250Z,train,True,128
KRDU:DAL2066_23R_a37e5a_20260710T120643Z,train,True,136
KRDU:DAL2066_23R_a385c8_20260717T115836Z,train,True,122
KRDU:DAL2066_23R_a38d36_20260521T121859Z,train,True,140
KRDU:DAL2066_23R_a396fd_20260518T120643Z,train,True,149
KRDU:DAL2066_23R_a39ab4_20260506T121201Z,train,True,156
KRDU:DAL2066_23R_a3a990_20260719T131841Z,val,True,134
KRDU:DAL2066_23R_a3ad47_20260504T121044Z,train,True,147
KRDU:DAL2066_23R_a3d87d_20260510T121700Z,train,True,138
KRDU:DAL2066_23R_a3ed69_20260519T122022Z,train,True,144
KRDU:DAL2066_23R_a3f120_20260706T121327Z,train,True,163
KRDU:DAL2066_23R_a3f88e_20260709T120919Z,train,True,143
KRDU:DAL2066_23R_a3fffc_20260720T120646Z,train,True,131
KRDU:DAL2066_23R_a4189f_20260527T121604Z,train,True,162
KRDU:DAL2066_23R_a434f9_20260721T121951Z,train,True,152
KRDU:DAL2066_23R_a438b0_20260526T122053Z,train,True,149
KRDU:DAL2118_05L_a39ab4_20260522T160552Z,train,True,356
KRDU:DAL2118_05L_a3f120_20260528T155447Z,val,True,309
KRDU:DAL2118_05L_a3f120_20260713T153427Z,train,True,314
KRDU:DAL2118_05L_a3fffc_20260717T154030Z,train,True,311
KRDU:DAL2118_05L_a403b3_20260531T155204Z,val,False,320
KRDU:DAL2118_05L_a4200d_20260503T155017Z,train,True,292
KRDU:DAL2118_05R_a385c8_20260508T160836Z,val,True,139
KRDU:DAL2118_05R_a3b0fe_20260512T155654Z,val,True,299
KRDU:DAL2118_05R_a3d87d_20260511T160918Z,train,True,155
KRDU:DAL2118_05R_a3ed69_20260515T155125Z,val,True,251
KRDU:DAL2118_05R_a434f9_20260501T160308Z,train,True,365
KRDU:DAL2118_23L_a365b7_20260709T153721Z,train,True,141
KRDU:DAL2118_23L_a39e6b_20260527T155941Z,train,True,160
KRDU:DAL2118_23R_a04695_20260507T161425Z,train,True,129
KRDU:DAL2118_23R_a327ee_20260525T160129Z,train,True,155
KRDU:DAL2118_23R_a356db_20260505T154232Z,train,True,146
KRDU:DAL2118_23R_a35e49_20260707T160221Z,train,True,137
KRDU:DAL2118_23R_a365b7_20260520T155304Z,train,True,143
KRDU:DAL2118_23R_a376ec_20260510T155827Z,train,True,126
KRDU:DAL2118_23R_a385c8_20260504T154547Z,train,True,143
KRDU:DAL2118_23R_a385c8_20260720T155252Z,val,True,139
KRDU:DAL2118_23R_a396fd_20260517T155826Z,val,True,133
KRDU:DAL2118_23R_a396fd_20260519T155714Z,train,True,141
KRDU:DAL2118_23R_a3b4b5_20260721T175246Z,train,True,149
KRDU:DAL2118_23R_a3b86c_20260716T154424Z,train,True,130
KRDU:DAL2118_23R_a3be7c_20260710T165351Z,train,True,147
KRDU:DAL2118_23R_a3ed69_20260521T154744Z,train,True,136
KRDU:DAL2118_23R_a3f120_20260708T153727Z,val,True,129
KRDU:DAL2118_23R_a41131_20260518T155102Z,train,True,134
KRDU:DAL2118_23R_a41c56_20260715T154341Z,train,True,133
KRDU:DAL2164_05L_a327ee_20260522T155107Z,train,True,147
KRDU:DAL2164_05L_a327ee_20260714T154329Z,train,True,275
KRDU:DAL2164_05L_a35e49_20260523T154311Z,train,True,324
KRDU:DAL2164_05L_a365b7_20260507T173627Z,val,True,316
KRDU:DAL2164_05L_a39e6b_20260529T155327Z,train,True,279
KRDU:DAL2164_05L_a3a990_20260717T154409Z,train,True,290
KRDU:DAL2164_05L_a3ad47_20260713T154858Z,train,True,311
KRDU:DAL2164_05L_a3d4c6_20260524T164402Z,train,True,134
KRDU:DAL2164_05L_a3d87d_20260508T154827Z,train,True,223
KRDU:DAL2164_05L_a403b3_20260528T154336Z,val,True,142
KRDU:DAL2164_05L_a40d7a_20260530T153956Z,val,True,309
KRDU:DAL2164_05R_a327ee_20260511T154716Z,train,True,384
KRDU:DAL2164_05R_a365b7_20260515T154557Z,val,True,136
